_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
4048444,178085,0124F00159000000,627 WHITTIER ST,City of Pittsburgh,2562,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1973-06-04,2016-11-17,40.4676793383,-79.9113387897,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048445,178086,0124F00160000000,629 WHITTIER ST,City of Pittsburgh,2562,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1978-09-11,2016-11-17,40.4677120272,-79.9112587719,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048446,178087,0124F00162000000,633 WHITTIER ST,City of Pittsburgh,2562,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4677560406,-79.9111413153,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048447,178088,0124F00163000000,635 WHITTIER ST,City of Pittsburgh,2562,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1994-12-09,2016-11-17,40.4677768132,-79.9110920244,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048448,178089,0124F00164000000,654 LENORA ST,City of Pittsburgh,1176,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1983-07-18,2016-11-17,40.467877577,-79.9110894315,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048449,178090,0124F00165000000,639 WHITTIER ST,City of Pittsburgh,2562,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4678277603,-79.9109592896,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048450,178091,0124F00166000000,658 LENORA ST,City of Pittsburgh,1281,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1994-12-09,2016-11-17,40.4679244445,-79.9109323877,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048451,178092,0124F00167000000,662 LENORA ST,City of Pittsburgh,1281,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1994-12-09,2016-11-17,40.467948148,-79.9108675995,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048452,178093,0124F00169000000,666 LENORA ST,City of Pittsburgh,906,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.468013286,-79.9107202103,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048453,178094,0124F00171000000,672 LENORA ST,City of Pittsburgh,1159,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1983-07-18,2016-11-17,40.4680693316,-79.9105637997,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048454,179970,0124F00172000000,674 LENORA ST,City of Pittsburgh,980,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4680890687,-79.910506373,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048455,178096,0124F00173000000,676 LENORA ST,City of Pittsburgh,976,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4681169493,-79.9104534841,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048456,178097,0124F00176000000,0 WHITTIER ST,City of Pittsburgh,1257,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4679514117,-79.9104962701,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048457,178098,0124F00178000000,647 WHITTIER ST,City of Pittsburgh,2603,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4678794458,-79.9105923114,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048458,178099,0124F00179000000,645 WHITTIER ST,City of Pittsburgh,1408,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4678396491,-79.9106984303,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048459,178100,0124F00180000000,643 WHITTIER ST,City of Pittsburgh,1281,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2010-11-20,2016-11-17,40.4678011892,-79.9107697085,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048460,178101,0124F00183000000,63 WHITTIER ST,City of Pittsburgh,1386,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1970-06-01,2016-11-17,40.4677307968,-79.9109899971,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048461,178102,0124F00195000000,605 JOSEPH ST,City of Pittsburgh,8601,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1992-06-15,2016-11-17,40.4674672736,-79.9116401331,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048462,178103,0124F00197000000,628 WHITTIER ST,City of Pittsburgh,1476,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1982-10-18,2016-11-17,40.4673653867,-79.9111054527,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048463,178104,0124F00198000000,630 WHITTIER ST,City of Pittsburgh,1476,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.467390059,-79.911042049,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048464,178105,0124F00199000000,632 WHITTIER ST,City of Pittsburgh,2928,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1992-09-14,2016-11-17,40.467371132,-79.9109344338,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048465,178106,0124F00200000000,634 WHITTIER ST,City of Pittsburgh,5734,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1982-10-18,2016-11-17,40.4674112107,-79.9108316487,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048466,178107,0124F00202000000,636 WHITTIER ST,City of Pittsburgh,2349,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4675054719,-79.9107571602,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048467,178108,0124F00203000000,640 WHITTIER ST,City of Pittsburgh,3159,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4675546281,-79.9106389591,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048468,178109,0124F00205000000,642 WHITTIER ST,City of Pittsburgh,2009,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4676160686,-79.9105251287,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048469,178110,0124F00208000000,13 ORPHAN ST,City of Pittsburgh,2613,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4673872583,-79.9105879807,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048470,178111,0124F00214000000,12 ORPHAN ST,City of Pittsburgh,2193,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4673831777,-79.9101585895,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048471,178112,0124F00215000000,14 ORPHAN ST,City of Pittsburgh,2754,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4674470545,-79.9101529971,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048472,178113,0124F00216000000,16 ORPHAN ST,City of Pittsburgh,2121,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4675178913,-79.9101424826,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048473,178114,0124F00217000000,18 ORPHAN ST,City of Pittsburgh,2079,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4675765243,-79.9101611832,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048474,178115,0124F00218000000,20 ORPHAN ST,City of Pittsburgh,2035,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4676351557,-79.9101527334,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048475,178116,0124F00219000000,22 ORPHAN ST,City of Pittsburgh,1661,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1974-06-03,2016-11-17,40.4676969531,-79.9101289734,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048476,178117,0124F00220000000,24 ORPHAN ST,City of Pittsburgh,1376,Vacant Land,H,URA Transfer,Available for Sale,,,2016-11-17,40.4677583448,-79.9101397546,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048477,178118,0124F00221000000,26 ORPHAN ST,City of Pittsburgh,2714,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.46781481,-79.9101268971,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048478,178119,0124F00222000000,28 ORPHAN ST,City of Pittsburgh,1750,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1972-06-05,2016-11-17,40.4678762034,-79.9100933693,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048479,178122,0124F00232000000,50 ORPHAN ST,City of Pittsburgh,1781,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1969-06-02,2016-11-17,40.4684072734,-79.9098471654,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048480,178123,0124F00233000000,52 ORPHAN ST,City of Pittsburgh,1544,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4684040892,-79.9097495991,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048481,178124,0124F00234000000,54-56 ORPHAN ST,City of Pittsburgh,3978,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4684825111,-79.9097308909,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048482,178125,0124F00235000000,58 ORPHAN ST,City of Pittsburgh,3654,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-07-27,2016-11-17,40.4685442741,-79.90965737,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048483,178126,0124F00236000000,0060 ORPHAN ST,City of Pittsburgh,3885,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1951-06-04,2016-11-17,40.4686139453,-79.9095883556,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048484,178127,0124F00238000000,0064 ORPHAN ST,City of Pittsburgh,1397,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4687485965,-79.909547995,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048485,178128,0124F00239000000,0066 ORPHAN ST,City of Pittsburgh,2875,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1962-06-26,2016-11-17,40.4687689271,-79.9094644594,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048486,178129,0124F00240000000,0068 ORPHAN ST,City of Pittsburgh,2800,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1972-06-05,2016-11-17,40.4688287682,-79.9094325711,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048487,178130,0124F00241000000,0070 72 ORPHAN ST,City of Pittsburgh,2726,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1970-06-01,2016-11-17,40.4688968055,-79.9093903009,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048488,178131,0124F00242000000,74 76 ORPHAN ST,City of Pittsburgh,3121,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4689519888,-79.9093351359,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048489,178132,0124F00243000000,0078 ORPHAN ST,City of Pittsburgh,12582,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4691739688,-79.9092629758,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048490,178133,0124F00248000000,92 ORPHAN ST,City of Pittsburgh,29508,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4695629791,-79.9092804528,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048491,178160,0124J00051000000,555 LENORA ST,City of Pittsburgh,2208,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4670809015,-79.9136462962,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048492,178161,0124J00053000000,551 LENORA ST,City of Pittsburgh,2300,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4670168488,-79.9137868967,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048493,178162,0124J00055000000,547-49 LENORA ST,City of Pittsburgh,2076,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4669763084,-79.9138718068,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048494,178163,0124J00057000000,539 LENORA ST,City of Pittsburgh,5374,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,1992-06-15,2016-11-17,40.4669239014,-79.9140044355,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048495,178166,0124J00074000000,50 LENORA ST,City of Pittsburgh,2880,Vacant Land,R2-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4663917456,-79.9152938423,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048496,178175,0124J00132000000,530 VENUS WAY,City of Pittsburgh,578,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1983-07-18,2016-11-17,40.4664971473,-79.9141893111,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048497,178176,0124J00132000A00,531 MCDONALD ST,City of Pittsburgh,611,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1983-07-18,2016-11-17,40.4663816239,-79.9141128799,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048498,178177,0124J00133000000,531 MCDONALD ST,City of Pittsburgh,1193,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4664552176,-79.9141191199,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048499,178178,0124J00133000A00,533 MCDONALD ST,City of Pittsburgh,1248,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4664755744,-79.9140864344,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048500,178179,0124J00134000000,533 MCDONALD ST,City of Pittsburgh,1235,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4664871576,-79.9140498592,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048501,178180,0124J00134000A00,535 MCDONALD ST,City of Pittsburgh,1235,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4665041398,-79.9140150071,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048502,178181,0124J00136000000,537 MCDONALD ST,City of Pittsburgh,2475,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4665519748,-79.9139012096,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048503,178182,0124J00137000000,539 MCDONALD ST,City of Pittsburgh,2525,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4665866524,-79.9138161568,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048504,178183,0124J00138000000,541 MCDONALD ST,City of Pittsburgh,2575,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4666194046,-79.9137404098,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048505,178184,0124J00139000000,543 MCDONALD ST,City of Pittsburgh,2600,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4666478242,-79.9136596216,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048506,178185,0124J00146000000,560 LENORA ST,City of Pittsburgh,394,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1971-06-21,2016-11-17,40.4669521483,-79.9132756125,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048507,178186,0124J00147000000,562 LENORA ST,City of Pittsburgh,392,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4669733236,-79.9132216047,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048508,178187,0124J00148000000,564 LENORA ST,City of Pittsburgh,395,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1968-06-03,2016-11-17,40.4669946093,-79.913171179,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048509,178188,0124J00149000000,566 LENORA ST,City of Pittsburgh,406,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1972-06-05,2016-11-17,40.4670150305,-79.9131247843,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048510,178189,0124J00150000000,568 LENORA ST,City of Pittsburgh,445,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1969-06-02,2016-11-17,40.4670322642,-79.913082589,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048511,178190,0124J00152000000,2 SHETLAND AVE,City of Pittsburgh,810,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.467055525,-79.9129607324,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048512,178191,0124J00153000000,4 SHETLAND AVE,City of Pittsburgh,3900,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4669573306,-79.9130477144,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048513,178193,0124J00189000000,25 SHETLAND AVE,City of Pittsburgh,3720,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4666801886,-79.9121908571,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048514,178194,0124J00190000000,23 SHETLAND AVE,City of Pittsburgh,2520,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4667541187,-79.9122346037,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048515,178195,0124J00194000000,13 SHETLAND AVE,City of Pittsburgh,3360,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4668457604,-79.9122968517,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048516,178196,0124J00194000100,13-15 SHETLAND AVE,City of Pittsburgh,3360,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4669358538,-79.9123585489,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048517,178197,0124J00198000000,7 SHETLAND AVE,City of Pittsburgh,3840,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.467146764,-79.9124965501,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048518,178198,0124J00199000000,5 SHETLAND AVE,City of Pittsburgh,1978,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1972-06-05,2016-11-17,40.467193518,-79.9125904708,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048519,178199,0124J00199000A00,3 SHETLAND AVE,City of Pittsburgh,836,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4672162124,-79.9126859613,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048520,178200,0124J00201000000,1 SHETLAND AVE,City of Pittsburgh,836,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.467291125,-79.9127330878,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048521,178202,0124J00203000000,29 JOSEPH ST,City of Pittsburgh,2144,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4672580347,-79.9120885077,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048522,178203,0124J00204000000,27 JOSEPH ST,City of Pittsburgh,2300,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4672069459,-79.9120567423,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048523,178204,0124J00205000000,25 JOSEPH ST,City of Pittsburgh,2300,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4671481128,-79.9120155179,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048524,178205,0124J00206000000,23 JOSEPH ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,1974-06-03,2016-11-17,40.4670925376,-79.9119821202,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048525,178206,0124J00208000000,605 LARIMER AVE,City of Pittsburgh,2575,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1972-06-05,2016-11-17,40.4664749706,-79.9120284381,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048526,178207,0124J00209000000,603 LARIMER AVE,City of Pittsburgh,2575,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1975-06-02,2016-11-17,40.4664406665,-79.9121049558,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048527,178213,0124J00238000000,509 LARIMER AVE,City of Pittsburgh,2575,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2009-05-01,2016-11-17,40.4655924955,-79.9142839011,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048528,178220,0124J00282000000,121 STOEBNER WAY,City of Pittsburgh,799,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4649490963,-79.9131709867,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048529,178222,0124J00287000000,518 LARIMER AVE,City of Pittsburgh,3536,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,1993-06-21,2016-11-17,40.4653575595,-79.9135963489,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048530,178223,0124J00298000000,120 WINSLOW ST,City of Pittsburgh,1935,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4651016987,-79.9130052505,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048531,178224,0124J00299000000,122 WINSLOW ST,City of Pittsburgh,1965,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4650550815,-79.912954349,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048532,178225,0124J00300000000,124 WINSLOW ST,City of Pittsburgh,3162,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4649596251,-79.9129718339,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048533,178226,0124J00301000000,126 WINSLOW ST,City of Pittsburgh,1578,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,1973-06-04,2016-11-17,40.4649736286,-79.9128346729,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048534,178227,0124J00302000000,128 WINSLOW ST,City of Pittsburgh,1882,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4649334569,-79.9127977866,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048535,178228,0124J00304000000,143 WINSLOW ST,City of Pittsburgh,3703,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2010-11-20,2016-11-17,40.4649132144,-79.9120390979,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048536,178229,0124J00305000000,141 WINSLOW ST,City of Pittsburgh,1354,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4649011124,-79.9121850858,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048537,178230,0124J00350000000,554 LARIMER AVE,City of Pittsburgh,12115,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4658277435,-79.9124091717,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048538,178231,0124J00355000000,558 LARIMER AVE,City of Pittsburgh,5737,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4659265768,-79.9121707301,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048539,178232,0124J00358000000,114 SHETLAND AVE,City of Pittsburgh,3231,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4657077172,-79.912124149,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048540,178233,0124J00363000000,120 MAXWELL WAY,City of Pittsburgh,1325,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4654606715,-79.9120576359,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048541,178234,0124K00015000000,6233 ORPHAN ST,City of Pittsburgh,2967,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4673116316,-79.9101546073,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048542,178235,0124K00016000000,6237 ORPHAN ST,City of Pittsburgh,2826,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4672347886,-79.9101685057,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048543,178236,0124K00017000000,6 ORPHAN ST,City of Pittsburgh,2750,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4671835714,-79.9101585317,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048544,178237,0124K00023000000,645 LARIMER AVE,City of Pittsburgh,3220,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.467022537,-79.9106914737,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048545,178238,0124K00025000000,729 LARIMER AVE,City of Pittsburgh,4715,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1971-06-21,2016-11-17,40.4669771799,-79.9107984274,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048546,178239,0124K00030000000,707 709 LARIMER AVE,City of Pittsburgh,2310,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4667806884,-79.9111032136,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4048547,178240,0124K00032000000,705 LARIMER AVE,City of Pittsburgh,2310,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4667355955,-79.9112181793,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
