_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1948914,176143,,,4519 MONONGAHELA ST,City of Pittsburgh,15229,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4157379868,-79.9454825544,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948915,176144,,,4500 CHATSWORTH ST,City of Pittsburgh,690,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4160634996,-79.9462859919,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948916,176145,,,4502 CHATSWORTH ST,City of Pittsburgh,658,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4160235734,-79.9462667796,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948917,176146,,,4502 CHATSWORTH ST,City of Pittsburgh,658,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.415986317,-79.946251381,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948918,176147,,,4504 CHATSWORTH ST,City of Pittsburgh,655,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.415952092,-79.946227978,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948919,184823,,,4504  CHATSWORTH ST,City of Pittsburgh,655,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4159175089,-79.9462152111,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948920,176148,,,4506 CHATSWORTH ST,City of Pittsburgh,707,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4158864903,-79.9461949216,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948921,176152,,,4615 CHATSWORTH ST,City of Pittsburgh,2200,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4143316052,-79.9449158491,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948922,176153,,,4613 CHATSWORTH ST,City of Pittsburgh,2200,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4143847407,-79.9449426663,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948923,176155,,,4523 MONONGAHELA ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4156516506,-79.9452605486,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948924,184825,,,4524  MONONGAHELA ST,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4157929501,-79.944761753,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948925,176168,,,4522 MONONGAHELA ST,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4158425942,-79.9447919636,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948926,176169,,,4516 MONONGAHELA ST,City of Pittsburgh,5000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4159690382,-79.9448588736,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948927,176216,,,4531 SYLVAN AVE,City of Pittsburgh,4125,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4160166649,-79.9435963933,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948928,176217,,,4533 SYLVAN AVE,City of Pittsburgh,4125,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4159507316,-79.9435707057,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948929,176218,,,4535 SYLVAN AVE,City of Pittsburgh,8250,Building,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4158556094,-79.9435166898,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948930,184826,,,4637  SYLVAN ST,City of Pittsburgh,4950,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4146432805,-79.9428739701,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948931,176222,,,4635 SYLVAN AVE,City of Pittsburgh,8934,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4147524465,-79.9429361569,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948932,176223,,,4631 SYLVAN AVE,City of Pittsburgh,13365,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.414496304,-79.9428000618,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948933,176224,,,4645 SYLVAN AVE,City of Pittsburgh,8910,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.414324645,-79.9427093346,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948934,176225,,,4649 SYLVAN AVE,City of Pittsburgh,2475,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4142403599,-79.942668361,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948935,176226,,,4651 SYLVAN AVE,City of Pittsburgh,4520,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4141910498,-79.9425929558,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948936,176255,,,109 BERWICK ST,City of Pittsburgh,800,Building,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4133057759,-79.9451313547,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948937,184827,,,111  BERWICK ST,City of Pittsburgh,672,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4133198655,-79.9450719099,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948938,176256,,,4648 CHATSWORTH ST,City of Pittsburgh,816,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4133840122,-79.9448487876,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948939,184828,,,4650  CHATSWORTH ST,City of Pittsburgh,867,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4133431075,-79.9448309959,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948940,176257,,,4644 CHATSWORTH ST,City of Pittsburgh,2400,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4134439326,-79.9449797851,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948941,176260,,,4632 CHATSWORTH ST,City of Pittsburgh,1824,Vacant Land,NDI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4137712226,-79.9450952533,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948942,176261,,,4635 CHATSWORTH ST,City of Pittsburgh,2560,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4138363722,-79.9446786738,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948943,184829,,,4721  MONONGAHELA ST,City of Pittsburgh,2456,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.412942782,-79.9431825603,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948944,176270,,,145 HAZELWOOD AVE,City of Pittsburgh,1800,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4117994496,-79.943153525,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948945,176271,,,143 HAZELWOOD AVE,City of Pittsburgh,1800,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4117887836,-79.9432146675,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948946,176272,,,135 HAZELWOOD AVE,City of Pittsburgh,3000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4117289527,-79.9435536706,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948947,176273,,,133 HAZELWOOD AVE,City of Pittsburgh,4850,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4117098948,-79.9436955546,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948948,176275,,,4736 CHATSWORTH ST,City of Pittsburgh,1768,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4119893012,-79.9442831206,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948949,184830,,,4738  CHATSWORTH ST,City of Pittsburgh,1664,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4119443473,-79.9442657872,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948950,176276,,,4740 CHATSWORTH ST,City of Pittsburgh,1836,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4119018878,-79.9442424419,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948951,176277,,,4742 CHATSWORTH ST,City of Pittsburgh,1548,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4118609769,-79.944222791,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948952,176278,,,4744 CHATSWORTH ST,City of Pittsburgh,1442,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4118298631,-79.9441935528,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948953,176349,,,361 HAZELWOOD AVE,City of Pittsburgh,2616,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4128224973,-79.9401562126,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948954,176529,,,5009 CHAPLAIN WAY,City of Pittsburgh,1469,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4075950976,-79.9461406139,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948955,176530,,,314 PATH WAY,City of Pittsburgh,950,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4071340569,-79.9461769625,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948956,184835,,,5011  BLAIR ST,City of Pittsburgh,912,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2014-04-25,2016-11-17,40.4074500509,-79.9466078788,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948957,184836,,,5020  BLAIR ST,City of Pittsburgh,1516,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4071145929,-79.9469318907,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948958,176531,,,5010 BLAIR ST,City of Pittsburgh,3395,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4073716288,-79.9471490769,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948959,176532,,,5021 LANGHORN ST,City of Pittsburgh,1099,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4069842406,-79.9477217915,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948960,176533,,,323 PATH WAY,City of Pittsburgh,689,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4066612548,-79.9477256225,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948961,184837,,,319  PATH WY,City of Pittsburgh,656,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4066759132,-79.9476429372,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948962,184838,,,5007  LYTLE ST,City of Pittsburgh,2151,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4077664163,-79.945075824,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948963,176535,,,5101 LYTLE ST,City of Pittsburgh,688,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4066921495,-79.9450869142,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948964,176536,,,35 W ELIZABETH ST,City of Pittsburgh,963,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.406643623,-79.9447632874,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948965,179953,,,301 W ELIZABETH ST,City of Pittsburgh,2494,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2006-09-22,2016-11-17,40.4065379151,-79.9454391236,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948966,176550,,,5108 LYTLE ST,City of Pittsburgh,3000,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4063693834,-79.9455558194,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948967,179954,,,5124 LYTLE ST,City of Pittsburgh,3000,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4057564023,-79.9454303006,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948968,176552,,,5139 CHAPLAIN WAY,City of Pittsburgh,2500,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4056424033,-79.9455321987,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948969,184842,,,217  COURTLAND ST,City of Pittsburgh,810,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4052341541,-79.9455127475,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948970,184843,,,223  COURTLAND ST,City of Pittsburgh,923,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4052455574,-79.9454127912,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948971,184844,,,221  COURTLAND ST,City of Pittsburgh,789,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4052500637,-79.9453563863,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948972,176553,,,5146 CHAPLAIN WAY,City of Pittsburgh,842,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4055452829,-79.9457882501,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948973,176555,,,5120 CHAPLAIN WAY,City of Pittsburgh,988,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4060020747,-79.9458702924,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948974,176556,,,5116 CHAPLAIN WAY,City of Pittsburgh,988,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.406106026,-79.945891772,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948975,184845,,,206  COURTLAND ST,City of Pittsburgh,910,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4048915033,-79.9458384387,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948976,176559,,,204 COURTLAND ST,City of Pittsburgh,891,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4048831889,-79.9458914303,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948977,184846,,,209  COURTLAND ST,City of Pittsburgh,897,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4049138158,-79.9456241705,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948978,184847,,,5119  BLAIR ST,City of Pittsburgh,1326,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2014-04-25,2016-11-17,40.4059748558,-79.9460795303,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948979,176560,,,5117 BLAIR ST,City of Pittsburgh,1292,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4060270623,-79.9460888595,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948980,176561,,,5134 BLAIR ST,City of Pittsburgh,1194,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4056525788,-79.9465204606,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948981,179955,,,5154 BLAIR ST,City of Pittsburgh,1199,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4052501912,-79.9464385937,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948982,176563,,,5110 LADORA WAY,City of Pittsburgh,1257,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4060670347,-79.947165406,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948983,176564,,,5112 LADORA WAY,City of Pittsburgh,1227,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4060145584,-79.9471511813,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948984,184848,,,5116  LADORA WY,City of Pittsburgh,1240,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4059083527,-79.9471237199,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948985,184849,,,5118  LADORA WY,City of Pittsburgh,1230,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4058569306,-79.9471101483,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948986,176565,,,5124 LADORA WAY,City of Pittsburgh,1202,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4057032953,-79.9470700209,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948987,176566,,,5134 LADORA WAY,City of Pittsburgh,1122,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.405444494,-79.9470013882,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948988,176567,,,5136 LADORA WAY,City of Pittsburgh,1138,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4053917102,-79.9469896886,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948989,176568,,,5138 LADORA WAY,City of Pittsburgh,1103,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4053397647,-79.9469755911,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948990,184850,,,5144  LADORA WY,City of Pittsburgh,1077,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4051870829,-79.9469362495,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948991,176569,,,429 W ELIZABETH ST,City of Pittsburgh,3037,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4061768599,-79.9475704575,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948992,184851,,,5136  LYTLE ST,City of Pittsburgh,871,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4054455108,-79.9452604325,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948993,184852,,,5144  LYTLE ST,City of Pittsburgh,851,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.405289808,-79.9452206583,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948994,184853,,,5146  LYTLE ST,City of Pittsburgh,852,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4052510978,-79.9452168538,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948995,184854,,,5148  LYTLE ST,City of Pittsburgh,872,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.405212685,-79.9452060284,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948996,176570,,,5222 LYTLE ST,City of Pittsburgh,2403,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4043600508,-79.9451204324,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948997,176571,,,5221 LYTLE ST REAR,City of Pittsburgh,1663,Building,GI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4044758231,-79.9443873959,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948998,176572,,,5217 LYTLE ST,City of Pittsburgh,1690,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4047012596,-79.9445518853,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1948999,176573,,,5211 ROMA WAY,City of Pittsburgh,1500,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4048913472,-79.9444823673,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949000,184855,,,526  COURTLAND ST,City of Pittsburgh,1671,Vacant Land,GI,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4050263679,-79.9445012886,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949001,176574,,,5129 ROMA WAY,City of Pittsburgh,1179,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4057404868,-79.9446359725,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949002,176575,,,5131 ROMA WAY,City of Pittsburgh,1325,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.405941013,-79.9446904702,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949003,176577,,,5117 ROMA WAY,City of Pittsburgh,1475,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4062292142,-79.9447558492,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949004,176579,,,5124 GLOSTER ST,City of Pittsburgh,2500,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4062378579,-79.9444062377,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949005,176580,,,5126 GLOSTER ST,City of Pittsburgh,2500,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4061642205,-79.9443909818,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949006,181696,,,SWINBURNE ST,City of Pittsburgh,80547,Building,UI,Hold For Study,Hold for Study,Donation,1996-12-31,2016-11-17,40.4257644211,-79.9524980822,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949007,174313,,,0062 WALDECK ST,City of Pittsburgh,3776,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.424528646,-79.9502187117,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949008,174314,,,5 WALDECK ST,City of Pittsburgh,3575,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2010-10-22,2016-11-17,40.424636268,-79.9502492459,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949009,174315,,,4 WALDECK ST,City of Pittsburgh,3000,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2010-10-22,2016-11-17,40.4246888039,-79.9503128714,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949010,174316,,,1 WALDECK ST,City of Pittsburgh,5561,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2010-10-22,2016-11-17,40.4248775311,-79.9505648112,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949011,174318,,,0136 GREENFIELD AVE,City of Pittsburgh,15725,Vacant Land,H,Hold For Study,Hold for Study,,1912-07-19,2016-11-17,40.4253398693,-79.9507402641,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949012,174319,,,0134 GREENFIELD AVE,City of Pittsburgh,25830,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4251602108,-79.9510724215,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949013,174328,,,0037 IRVINE ST,City of Pittsburgh,12800,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4233098813,-79.9505846515,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949014,174330,,,0037 IRVINE ST,City of Pittsburgh,2291,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4234179785,-79.9508256067,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949015,174331,,,0035 IRVINE ST,City of Pittsburgh,3425,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4235235295,-79.9507570489,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949016,175976,,,0105 BIGELOW ST,City of Pittsburgh,6558,Not Classified,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4222079878,-79.9483842562,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949017,175979,,,0 SYLVAN AVE,City of Pittsburgh,110207,Vacant Land,P,Hold For Study,Hold for Study,,2000-08-14,2016-11-17,40.4216182687,-79.9480412464,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949018,183652,,,4321-25  TASSO ST,City of Pittsburgh,21500,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.4202570484,-79.946089088,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
1949019,183653,,,4415  CHATSWORTH ST,City of Pittsburgh,2754,Vacant Land,R1D-H,Hold For Study,Hold for Study,,,2016-11-17,40.4169203969,-79.9462816377,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1949020,176019,,,4411 CHATSWORTH ST,City of Pittsburgh,1100,Vacant Land,H,Hold For Study,Hold for Study,,2012-10-26,2016-11-17,40.4171333228,-79.9462894149,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
