_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1929765,183309,,,2927  WYLIE AV,City of Pittsburgh,2240,Vacant Land,LNC,URA Transfer,Hold for Study,Treasurer Sale,1991-09-06,2016-11-17,40.4509592368,-79.9655928025,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929766,174125,,,2928 WYLIE AVE,City of Pittsburgh,1105,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,1974-06-03,2016-11-17,40.4506018911,-79.9653747656,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929767,174126,,,2932 WYLIE AVE,City of Pittsburgh,1360,Building,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4506786158,-79.965289915,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929768,183319,,,11  WANDLESS ST,City of Pittsburgh,2138,Vacant Land,RM-M,URA Transfer,Hold for Study,Treasurer Sale,1985-10-07,2016-11-17,40.4490737708,-79.9658417485,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929769,183320,,,7  WANDLESS ST,City of Pittsburgh,2125,Vacant Land,RM-M,URA Transfer,Hold for Study,Treasurer Sale,1988-09-19,2016-11-17,40.4489525692,-79.9657713356,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929770,174143,,,2900 WYLIE AVE,City of Pittsburgh,1890,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4501814144,-79.966188595,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929771,174144,,,44 WANDLESS ST,City of Pittsburgh,768,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.450145271,-79.9660776508,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929772,174145,,,2904 WYLIE AVE,City of Pittsburgh,1100,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,1975-06-02,2016-11-17,40.4502449506,-79.9660629376,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929773,174146,,,2906 WYLIE AVE,City of Pittsburgh,1045,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,1970-06-01,2016-11-17,40.4502718911,-79.9659876212,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929774,185277,,,2506  HALLETT ST,City of Pittsburgh,2400,Vacant Land,RM-M,CDC Property Reserve,Sale Pending,Treasurer Sale,2014-10-24,2016-11-17,40.4469785651,-79.9703004691,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1929775,174054,,,3308 RIDGEWAY ST,City of Pittsburgh,7400,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2016-11-17,40.455197112,-79.9655029813,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929776,174056,,,3375 MONROE ST,City of Pittsburgh,6827,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1950-06-06,2016-11-17,40.4551645673,-79.9638092855,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929777,174070,,,3416 MONROE ST,City of Pittsburgh,1652,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1959-06-01,2016-11-17,40.4557711422,-79.961830592,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929778,174071,,,3450 RIDGEWAY ST,City of Pittsburgh,2775,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1950-06-06,2016-11-17,40.4571181233,-79.9597481341,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929779,174072,,,3504 RIDGEWAY ST,City of Pittsburgh,3057,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4571493121,-79.9596754294,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929780,174073,,,3508 RIDGEWAY ST,City of Pittsburgh,1975,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1950-06-06,2016-11-17,40.4572530965,-79.9594567628,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929781,184089,,,3500  BALBOA ST,City of Pittsburgh,3389,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,2015-10-30,2016-11-17,40.4574098151,-79.9589047071,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929782,174081,,,3438 WEBSTER AVE,City of Pittsburgh,1669,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4555101542,-79.9606409785,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929783,174083,,,3786 BIGELOW BLVD,City of Pittsburgh,3200,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1973-06-05,2016-11-17,40.4572864127,-79.9556370806,42003050600,Upper Hill,6,5,2-23,2,3,Central,Schenley
1929784,174095,,,3300 WEBSTER AVE,City of Pittsburgh,8709,Building,LNC,Public Sale,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4528255507,-79.964550057,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929785,174096,,,3344 WEBSTER AVE,City of Pittsburgh,1789,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2007-11-30,2016-11-17,40.4535909465,-79.963441732,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929786,174109,,,820-822 HERRON AVE,City of Pittsburgh,3000,Vacant Land,UI,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.4543444738,-79.9655545865,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929787,174110,,,826 HERRON AVE,City of Pittsburgh,3000,Vacant Land,UI,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4545804491,-79.965591531,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929788,184417,,,743  BRYN MAWR,City of Pittsburgh,2859,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,2014-10-24,2016-11-17,40.4530519216,-79.9613300362,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929789,174113,,,3382 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4538800507,-79.9615671615,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929790,174114,,,3386 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4539644246,-79.9614480185,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929791,174115,,,734 CLARISSA ST,City of Pittsburgh,2130,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4532226141,-79.9607426747,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929792,174116,,,800 CLARISSA ST,City of Pittsburgh,2275,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1993-09-20,2016-11-17,40.4529093095,-79.9598609455,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929793,174117,,,3414 MILWAUKEE ST,City of Pittsburgh,2200,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.4542193338,-79.9610732151,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929794,174121,,,3385 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2002-10-31,2016-11-17,40.4542388997,-79.961856789,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929795,174128,,,736 CHEROKEE ST,City of Pittsburgh,2850,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1967-06-05,2016-11-17,40.4516842258,-79.9621671254,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929796,174129,,,712 ANAHEIM ST,City of Pittsburgh,4000,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4523005309,-79.9627526501,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929797,174130,,,700 OSSIPEE ST,City of Pittsburgh,15720,Vacant Land,LNC,Public Sale,Available for Sale,Treasurer Sale,1985-05-06,2016-11-17,40.4524465774,-79.9631762261,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929798,184540,,,914  CLARISSA,City of Pittsburgh,2468,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,2013-10-25,2016-11-17,40.452312862,-79.9580620506,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929799,174135,,,719 ANAHEIM ST,City of Pittsburgh,2325,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1990-08-06,2016-11-17,40.4523507566,-79.9611279135,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929800,184450,,,727  ANAHEIM,City of Pittsburgh,2265,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,2013-10-25,2016-11-17,40.4525501279,-79.9617068017,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929801,174136,,,768 ANAHEIM ST,City of Pittsburgh,944,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2007-05-11,2016-11-17,40.45195657,-79.9610169702,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929802,549963,,,3103  LYON ST,City of Pittsburgh,,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2016-04-29,2016-11-22,40.4517284967,-79.9610216555,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929803,174138,,,757 ANAHEIM ST,City of Pittsburgh,600,Vacant Land,R2-L,Public Sale,Available for Sale,,2000-06-14,2016-11-17,40.4518240319,-79.9610795371,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929804,184496,,,908  CHEROKEE,City of Pittsburgh,1364,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,2009-11-20,2016-11-17,40.4506908313,-79.9590589864,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929805,184535,,,4331  DAKOTA,City of Pittsburgh,1973,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,2009-07-31,2016-11-17,40.4526702086,-79.9556530496,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929806,174141,,,4421 ANDOVER TER,City of Pittsburgh,2037,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4526733198,-79.9544542058,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929807,184560,,,3041  CENTRE,City of Pittsburgh,7140,Vacant Land,R2-L,Public Sale,Available for Sale,Unknown,1971-06-21,2016-11-17,40.4491420226,-79.96318268,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929808,184714,,,3369  WICHITA WAY,City of Pittsburgh,854,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4533550878,-79.9621685899,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929809,184715,,,3365  WICHITA WAY,City of Pittsburgh,697,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4532878573,-79.9622693431,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929810,184716,,,3371  WICHITA WAY,City of Pittsburgh,697,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4533886205,-79.9621196593,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929811,184717,,,3348  MILWAUKEE ST,City of Pittsburgh,926,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4533880384,-79.9623913783,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929812,184718,,,3350  MILWAUKEE ST,City of Pittsburgh,1059,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.453448305,-79.9623007166,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929813,184719,,,3379  MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4541050308,-79.9620552034,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929814,549953,,,3365  MILWAUKEE ST,City of Pittsburgh,,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-04-29,2016-11-22,40.453840181,-79.9624396428,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929815,184720,,,3351  MILWAUKEE ST,City of Pittsburgh,4800,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4537321747,-79.9625960451,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929816,174104,,,700 HERRON AVE,City of Pittsburgh,11615,Building,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4531953981,-79.9648760482,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929817,174105,,,710 HERRON AVE,City of Pittsburgh,2140,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4533441345,-79.9650153734,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929818,184723,,,714  HERRON AV,City of Pittsburgh,3800,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4534538759,-79.9651227686,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929819,549957,,,804  CLARISSA ST,City of Pittsburgh,,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-04-29,2016-11-22,40.452859642600004,-79.9596759735,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929820,184724,,,821  CLARISSA ST,City of Pittsburgh,2000,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4531127025,-79.9590846209,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929821,184725,,,809  CLARISSA ST,City of Pittsburgh,1600,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4532166403,-79.9593761592,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929822,184727,,,735  CLARISSA ST,City of Pittsburgh,2400,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4535394728,-79.9604136586,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929823,174118,,,720 ADELAIDE ST,City of Pittsburgh,2200,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2016-11-17,40.4539993806,-79.9603474073,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929824,184222,,,722  ADELAIDE ST,City of Pittsburgh,2200,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4539504701,-79.9602983515,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929825,184728,,,830  ADELAIDE ST,City of Pittsburgh,2000,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4532575919,-79.9584405693,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929826,174127,,,590 HERRON AVE,City of Pittsburgh,2590,Not Classified,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4505774536,-79.9648852992,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929827,174131,,,702 ANAHEIM ST,City of Pittsburgh,1800,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4524408606,-79.9630938427,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929828,549958,,,916  CLARISSA ST,City of Pittsburgh,,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-04-29,2016-11-22,40.4522860026,-79.9580030142,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929829,549961,,,771  ANAHEIM ST,City of Pittsburgh,,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-04-29,2016-11-22,40.4523121642,-79.9606783982,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929830,184731,,,3212  CAMP ST,City of Pittsburgh,613,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4517440664,-79.9588000695,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929831,184735,,,912  CHEROKEE ST,City of Pittsburgh,2625,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4506333655,-79.9589434792,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929832,184737,,,917  CLARISSA ST,City of Pittsburgh,3192,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.4526455254,-79.9576107205,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929833,182570,,,3698  BIGELOW BL,City of Pittsburgh,1197,Building,UI,Hold For Study,Hold for Study,Purchase,1982-08-12,2016-11-17,40.4583674719,-79.9569810402,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929834,174057,,,3380 MONROE ST,City of Pittsburgh,11520,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4551546041,-79.9629463396,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929835,174058,,,339 MONROE ST,City of Pittsburgh,2880,Vacant Land,R2-L,Hold For Study,Hold for Study,,2000-11-12,2016-11-17,40.455257212,-79.962774307,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929836,174059,,,3396 MONROE ST,City of Pittsburgh,2828,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1969-06-02,2016-11-17,40.4553722626,-79.9625937051,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929837,174074,,,3513 WEBSTER AVE,City of Pittsburgh,4458,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1943-06-07,2016-11-17,40.457005925,-79.9584410302,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929838,174075,,,3511 WEBSTER AVE,City of Pittsburgh,48352,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1943-06-07,2016-11-17,40.45692804,-79.9590380919,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929839,183296,,,3453  WEBSTER AVE,City of Pittsburgh,1640,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,2015-10-30,2016-11-17,40.4562254259,-79.9602078704,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929840,174076,,,3453 OLNEY ST,City of Pittsburgh,1625,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1967-06-05,2016-11-17,40.456359391,-79.9603575491,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929841,174077,,,3457 WEBSTER AVE,City of Pittsburgh,32579,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1943-06-07,2016-11-17,40.4561822563,-79.9604614629,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929842,183297,,,3451  WEBSTER AVE,City of Pittsburgh,2379,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,2015-10-30,2016-11-17,40.4560814905,-79.9606266672,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929843,174078,,,3449 WEBSTER AVE,City of Pittsburgh,1979,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1985-10-07,2016-11-17,40.4560537342,-79.9606753535,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929844,174079,,,3447 WEBSTER AVE,City of Pittsburgh,2032,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1975-06-02,2016-11-17,40.4560211913,-79.9607201455,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929845,174080,,,3445 WEBSTER AVE,City of Pittsburgh,3175,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1972-06-05,2016-11-17,40.455987413,-79.9607832298,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929846,174085,,,2608 LISBON ST,City of Pittsburgh,34660,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1943-06-07,2016-11-17,40.4568106035,-79.9577426258,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929847,174097,,,3364 MONROE ST,City of Pittsburgh,8640,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4549322087,-79.9633153847,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929848,174098,,,3380 MONROE ST,City of Pittsburgh,5760,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1947-06-02,2016-11-17,40.4550329975,-79.9631525749,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929849,174099,,,3359 MONROE ST,City of Pittsburgh,12000,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4549011223,-79.9642517234,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929850,174100,,,3357 MONROE ST,City of Pittsburgh,9272,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.4547219826,-79.9644746669,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929851,174101,,,3355 MONROE ST,City of Pittsburgh,10868,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4545617052,-79.964778125,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929852,174102,,,3353 MONROE ST,City of Pittsburgh,3200,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4544480562,-79.9650018959,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929853,174103,,,3351 MONROE ST,City of Pittsburgh,11484,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4543279671,-79.9651367938,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929854,174106,,,0718 HERRON AVE,City of Pittsburgh,1965,Vacant Land,LNC,Hold For Study,Hold for Study,Treasurer Sale,1983-07-18,2016-11-17,40.453519961,-79.9651873523,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929855,174107,,,0720 HERRON AVE,City of Pittsburgh,2062,Vacant Land,LNC,Hold For Study,Hold for Study,Treasurer Sale,1983-07-18,2016-11-17,40.4535688912,-79.9652277559,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929856,174108,,,800 HERRON AVE,City of Pittsburgh,14136,Vacant Land,UI,Hold For Study,Hold for Study,Treasurer Sale,1967-06-05,2016-11-17,40.4537269687,-79.965381297,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929857,174112,,,332 VESPER ST,City of Pittsburgh,3220,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4548924782,-79.9651729085,42003050600,Upper Hill,6,5,2-24,2,3,Central,Schenley
1929858,183299,,,827  CLARISSA ST,City of Pittsburgh,2500,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,2009-11-20,2016-11-17,40.4530088925,-79.9587767381,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929859,183300,,,813  CLARISSA ST,City of Pittsburgh,1600,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,2009-11-20,2016-11-17,40.4531771119,-79.9592696115,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929860,183301,,,811  CLARISSA ST,City of Pittsburgh,1568,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,2009-11-20,2016-11-17,40.4531939049,-79.9593246141,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929861,183302,,,799  CLARISSA ST,City of Pittsburgh,3514,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,2009-11-20,2016-11-17,40.4533057779,-79.9596678893,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929862,183304,,,3407  CAMPT ST,City of Pittsburgh,793,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,2009-11-20,2016-11-17,40.4531280839,-79.9583514269,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929863,174122,,,0945 ALPENA ST,City of Pittsburgh,9630,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.454469096,-79.9567691846,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929864,174123,,,3518 IOWA ST,City of Pittsburgh,1368,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4536561178,-79.9553864118,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929865,183310,,,634  HERRON AV,City of Pittsburgh,2880,Vacant Land,LNC,Hold For Study,Hold for Study,Unknown,1988-09-19,2016-11-17,40.4518265442,-79.9640717734,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929866,182473,,,00638  HERRON AV,City of Pittsburgh,1656,Vacant Land,R2-L,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4518350542,-79.9636708618,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929867,182444,,,00638  HERRON AV,City of Pittsburgh,1425,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4519490928,-79.9640117311,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929868,182402,,,00640  BRYN MAWR RD,City of Pittsburgh,1792,Building,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4520319414,-79.9640627477,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
1929869,182443,,,00644  BRYN MAWR RD,City of Pittsburgh,1210,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4520145603,-79.9639544742,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929870,182442,,,636 HERRON AVE,City of Pittsburgh,1764,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4520238896,-79.9638707195,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929871,182472,,,00648  BRYN MAWR RD,City of Pittsburgh,3936,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4520262159,-79.9637173784,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929872,182448,,,00652  BRYN MAWR RD,City of Pittsburgh,1980,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4521026059,-79.9636319165,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1929873,182441,,,00654  BRYN MAWR RD,City of Pittsburgh,1488,Vacant Land,LNC,Hold For Study,Hold for Study,Purchase,1988-12-14,2016-11-17,40.4521627013,-79.9635831269,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
