_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
3506272,182698,0055K00006000000,4415  MONONGAHELA ST,City of Pittsburgh,3407,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2009-07-31,2024-07-23,40.4170078409,-79.9451021313,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
3506273,176108,0055K00174000000,4349 BRISTOL ST,City of Pittsburgh,5000,Vacant Land,R1D-M,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1975-06-02,2024-07-23,40.4185866821,-79.944211962,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
3506274,176287,0056C00004000000,401 KILBOURNE ST,City of Pittsburgh,2905,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2011-07-29,2024-07-23,40.4115180634,-79.937888823,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
3506275,176291,0056C00008000000,409 KILBOURNE ST,City of Pittsburgh,3439,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2011-07-29,2024-07-23,40.411538254,-79.93749501,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
3506276,177245,0089A00108000000,0069 MANITOBA ST,City of Pittsburgh,1540,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1983-07-18,2024-07-23,40.4120321288,-79.9314953312,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
3506277,1079930,0184N00234000000,1149 MARGRAY ST,City of Pittsburgh,3001,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2020-12-18,2024-07-11,40.3673413272,-79.9155799892,42003310200,Lincoln Place,5,31,4-20,4,4,Eastern,Frick
3506278,1232217,0019D00077000000,212 ATTICA ST,City of Pittsburgh,9080,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2023-04-28,2024-07-02,40.4419483535,-80.0361903977,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
3506279,174935,0042N00143000000,1022 FAIRDALE ST,City of Pittsburgh,5800,Vacant Land,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2002-09-27,2024-07-01,40.4550855426,-80.061983182,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
3506280,1079917,0022L00226000000,1122 LIVERPOOL ST,City of Pittsburgh,2321,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2020-12-18,2024-07-12,40.4559041105,-80.0226161284,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
3506281,173804,0024C00320000000,1300 04 VOSKAMP ST,City of Pittsburgh,2721,Vacant Land,R1A-M,Public Sale,Sale Pending,Treasurer Sale,1984-04-02,2024-07-03,40.4600709991,-79.9883555095,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
3506282,173424,0022D00301000000,1911 IRWIN AVE,City of Pittsburgh,598,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2007-08-17,2024-07-23,40.4608340459,-80.0170169355,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
3506283,173441,0022D00346000000,1916 IRWIN AVE,City of Pittsburgh,2100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4611387605,-80.0167642935,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
3506284,173453,0022D00367000000,3 CHESTER AVE,City of Pittsburgh,7912,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-07-05,2024-07-23,40.4619694362,-80.0170095464,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
3506285,175168,0045S00165000000,55 MELROSE AVE,City of Pittsburgh,2320,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.4637125054,-80.0169254493,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506286,175169,0045S00169000000,51 MELROSE AVE,City of Pittsburgh,10080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2024-07-23,40.4635919985,-80.0171423422,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506287,175206,0045S00369000000,2124 N CHARLES ST,City of Pittsburgh,1925,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.4630245983,-80.0192313882,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506288,175207,0045S00370000000,2126 METCALF ST,City of Pittsburgh,888,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1996-06-28,2024-07-23,40.4631302965,-80.019228105,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506289,175208,0045S00370000A00,2128 N CHARLES ST,City of Pittsburgh,1650,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1984-04-02,2024-07-23,40.463113167,-80.0193725735,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506290,175209,0045S00371000000,2126 N CHARLES ST,City of Pittsburgh,1257,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.463044327,-80.0193328802,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506291,175210,0045S00372000000,2122 N CHARLES ST,City of Pittsburgh,2160,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1973-06-04,2024-07-23,40.462987677,-80.0191813411,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506292,175211,0045S00373000000,2120 N CHARLES ST,City of Pittsburgh,1680,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2024-07-23,40.4629564258,-80.019128042,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506293,175213,0045S00375000000,2118 N CHARLES ST,City of Pittsburgh,2080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1990-12-17,2024-07-23,40.4628999125,-80.0190609493,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506294,175438,0046N00081000000,112 BRIGHTRIDGE ST,City of Pittsburgh,1763,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1989-09-18,2024-07-23,40.4642052569,-80.0145802638,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506295,175439,0046N00085000000,04 06 BRIGHTRIDGE ST,City of Pittsburgh,2418,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1984-04-02,2024-07-23,40.464047329,-80.0148645784,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506296,175440,0046N00089000000,2 BRIGHTRIDGE ST,City of Pittsburgh,2600,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.463836253,-80.0151708732,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
3506297,1011503,0077N00104000000,247 KENNEDY AVE,City of Pittsburgh,2500,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2019-08-16,2024-07-25,40.4739439534,-80.0122716238,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
3506298,175080,0045M00197000000,0070 STRAUSS ST,City of Pittsburgh,5680,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4666095132,-80.0175288749,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
3506299,175081,0045M00208000000,0050 STRAUSS ST,City of Pittsburgh,20935,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2000-06-13,2024-07-23,40.4664006474,-80.0181093025,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
3506300,175085,0045M00214000002,2438 40 STRAUSS ST,City of Pittsburgh,1650,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1967-06-05,2024-07-23,40.4659961077,-80.018978156,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
3506301,175118,0045M00255000000,0048 HARLAN AVE,City of Pittsburgh,4800,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1962-06-26,2024-07-23,40.465827461,-80.0186028135,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
3506302,175119,0045M00257000000,0044 HARLAN AVE,City of Pittsburgh,4800,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1970-06-01,2024-07-23,40.4658665301,-80.018537824,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
3506303,175264,0046D00120000000,2518 EAST ST,City of Pittsburgh,140699,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2003-01-15,2024-07-23,40.4719488897,-80.0017136039,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
3506304,175545,0047C00097000000,0062 ROMANHOFF ST,City of Pittsburgh,109018,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-06,2024-07-23,40.4707876488,-79.9904283521,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
3506305,175547,0047C00190000000,1940 HIGH ST,City of Pittsburgh,90082,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.4706846261,-79.988555625,42003241200,Spring Garden,1,26,1-11,1,1,Northern,Riverview
3506306,177063,0077S00244000000,SUNSET AVE,City of Pittsburgh,6080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2003-01-15,2024-07-23,40.4729521398,-80.000798433,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
3506307,177663,0115B00009000000,0622 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1965-06-07,2024-07-23,40.4915794819,-80.0251569005,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506308,177664,0115B00011000000,0123 MONTVIEW ST,City of Pittsburgh,5000,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4915328485,-80.025275285,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506309,177665,0115B00012000000,0125 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1975-06-02,2024-07-23,40.4914876177,-80.0253958642,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506310,177666,0115B00013000000,0614 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4914578728,-80.0254767545,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506311,177667,0115B00071000000,0500 DORNESTIC ST,City of Pittsburgh,15840,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,1947-07-19,2024-07-23,40.4904748845,-80.0245754986,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506312,177706,0115B00169000000,0514 DALTON AVE,City of Pittsburgh,7500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4900653827,-80.026010596,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506313,177707,0115B00172000000,0512 DALTON AVE,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4899404188,-80.0259388372,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506314,177708,0115B00173000000,0510 DALTON AVE,City of Pittsburgh,1495,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4898788487,-80.0259248939,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506315,177711,0115B00178000000,74 HEISEL ST,City of Pittsburgh,2614,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2008-12-05,2024-07-23,40.4901048657,-80.0256751792,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506316,177712,0115B00179000000,0024 HEISEL ST,City of Pittsburgh,5434,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1967-06-05,2024-07-23,40.4900760639,-80.0255332006,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506317,182621,0115B00182000000,3917  STOLTZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Sheriff Sale,1950-03-18,2024-07-23,40.489992596333884,-80.02525138698627,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506318,177714,0115B00184000000,3913 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4899118942,-80.0253916299,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506319,177715,0115B00185000000,3911 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1965-06-07,2024-07-23,40.4898814726,-80.0254672092,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506320,177716,0115B00186000000,3909 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4898543286,-80.0255470397,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506321,177717,0115B00187000000,3907 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4898173465,-80.02561869,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506322,177718,0115B00188000000,3905 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1944-08-10,2024-07-23,40.4897845195,-80.0256982081,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506323,177749,0115C00097000000,0422 DORNESTIC ST,City of Pittsburgh,6060,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,1947-01-07,2024-07-23,40.490386984,-80.0241539839,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506324,177750,0115C00103000000,0426 DORNESTIC ST,City of Pittsburgh,1760,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2024-07-23,40.490403547,-80.0243136562,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506325,178793,0162P00073000000,0121 MONTVIEW ST,City of Pittsburgh,2148,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1969-06-02,2024-07-23,40.4916212105,-80.0250899559,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506326,178794,0162P00074000000,0117 MONTVIEW ST,City of Pittsburgh,1250,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-07-28,2024-07-23,40.4916952642,-80.0250334194,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506327,178795,0162P00075000000,119 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1985-10-07,2024-07-23,40.4917401145,-80.0249156304,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506328,178796,0162P00077000000,0123 MONTVIEW ST,City of Pittsburgh,4886,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-07-28,2024-07-23,40.4917955874,-80.0246763069,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506329,178800,0162P00097000000,0154 MONTVIEW ST,City of Pittsburgh,16064,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4920104177,-80.0251497255,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506330,178801,0162P00113000000,604 DORNESTIC ST,City of Pittsburgh,10000,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2009-07-31,2024-07-23,40.4918746661,-80.0266542715,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506331,178824,0162P00206000000,0051 DALTON AVE,City of Pittsburgh,21303,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,2000-06-13,2024-07-23,40.4920766141,-80.0270266617,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506332,178825,0162P00208000000,0051 ARENDELL ST,City of Pittsburgh,2130,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4920320531,-80.0272606761,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
3506333,985747,0044H00049000000,17 PLOUGH ST,City of Pittsburgh,2156,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2024-07-17,40.4677216342,-80.0331756864,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
3506334,183698,0075M00061000000,3267  MCCLURE AV,City of Pittsburgh,1912,Vacant Land,H,URA Transfer,Available for Sale,,,2024-07-30,40.4755522265,-80.0361006109,42003270300,Brighton Heights,6,27,1-14,1,1,Northern,Riverview
3506335,1083218,0032A00078000000,420 SAINT JOSEPH ST,City of Pittsburgh,3873,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2021-10-15,2024-07-19,40.413292673,-79.9807535804,42003561700,Mt. Oliver,3,16,4-8,3,4,Southern,McKinley
3506336,172568,0014G00315000000,33 MOUNT OLIVER ST,City of Pittsburgh,2500,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1993-03-22,2024-07-12,40.4208341535,-79.987735688,42003170600,South Side Slopes,3,17,4-6,3,4,Southern,McKinley
3506337,171346,0003K00136000000,601 ARLINGTON AVE,City of Pittsburgh,16287,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,,2024-07-23,40.4272506207,-79.9940580178,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506338,171374,0003R00003000000,0001 BROSVILLE ST,City of Pittsburgh,4000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1948-06-07,2024-07-23,40.4238086691,-79.9874412333,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506339,171375,0003R00008000000,0063 WELSH WAY,City of Pittsburgh,2000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.4239060021,-79.9873699578,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506340,171376,0003R00010000000,0065 WELSH WAY,City of Pittsburgh,100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1959-06-01,2024-07-23,40.4239057768,-79.9871815102,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506341,179860,0003R00021000000,0043 WELSH WAY,City of Pittsburgh,1200,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1959-06-01,2024-07-23,40.4244151474,-79.9870155586,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506342,171378,0003R00031000000,70 WELSH WAY,City of Pittsburgh,1550,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-10-12,2024-07-23,40.4236233271,-79.9880567739,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506343,171379,0003R00031000A00,23 WELSH WAY,City of Pittsburgh,349,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4235600648,-79.9879832908,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506344,171380,0003R00032000000,0064 FRITZ ST,City of Pittsburgh,4647,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2000-04-12,2024-07-23,40.4237172978,-79.9879637182,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506345,171381,0003R00035000000,0062 FITZ ST,City of Pittsburgh,1015,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-12-18,2024-07-23,40.4239633251,-79.9878524808,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506346,171382,0003R00037000000,0064 FRITZ ST,City of Pittsburgh,1924,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-11-29,2024-07-23,40.4238762312,-79.9878327439,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506347,171383,0003R00038000000,0060 WELSH WAY,City of Pittsburgh,1009,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,,2024-07-23,40.4239032571,-79.9877251444,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506348,171384,0003R00039000000,0056 WELSH WAY,City of Pittsburgh,4012,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.4239993188,-79.9877207245,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506349,171385,0003R00041000000,0052 WELSH WAY,City of Pittsburgh,3750,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2024-07-23,40.4241148246,-79.9876773974,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506350,171386,0003R00043000000,50 WELSH WAY,City of Pittsburgh,1950,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1988-09-19,2024-07-23,40.4242150365,-79.9876397741,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506351,171387,0003R00044000000,48 WELSH WAY,City of Pittsburgh,1963,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2007-05-11,2024-07-23,40.4242801197,-79.9876196767,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506352,171388,0003R00045000000,WELSH WAY,City of Pittsburgh,4100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1985-10-07,2024-07-23,40.4243791362,-79.9875922809,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506353,171389,0003R00048000000,0039 FRITZ ST,City of Pittsburgh,2571,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1969-01-29,2024-07-23,40.4245279803,-79.9876314019,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506354,171391,0003R00051000000,38 WELSH WAY,City of Pittsburgh,1789,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1994-12-09,2024-07-23,40.4246017814,-79.987534039,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506355,171392,0003R00052000000,36 WELSH WAY,City of Pittsburgh,1575,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1994-12-09,2024-07-23,40.4246431461,-79.9875165994,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506356,172522,0014C00050000000,FRITZ ST,City of Pittsburgh,2264,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-12-10,2024-07-23,40.4235425902,-79.9881069526,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506357,172523,0014C00051000000,0014 FRITZ ST,City of Pittsburgh,1643,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,1912-04-06,2024-07-23,40.4234750111,-79.9881761277,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506358,172524,0014C00052000000,0016 FRITZ ST,City of Pittsburgh,3232,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.4233883072,-79.9882746941,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506359,172528,0014C00098000002,2 BROSVILLE ST,City of Pittsburgh,74226,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1985-10-07,2024-07-23,40.4232082327,-79.9878109804,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
3506360,172536,0014C00280000002,WELSH WAY,City of Pittsburgh,50181,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-05-05,2024-07-23,40.4235952912,-79.9875045008,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
3506361,171409,0003R00231000000,1000 HARTFORD ST,City of Pittsburgh,12282,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1962-06-26,2024-07-23,40.4244940247,-79.9880834489,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
3506362,171410,0003R00238000000,1004 FRITZ ST,City of Pittsburgh,3000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4243351752,-79.9880679718,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
3506363,171411,0003R00241000000,1006 FITZ ST,City of Pittsburgh,8526,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1948-06-07,2024-07-23,40.424172219,-79.9880887443,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
3506364,171412,0003R00247000000,1008 FRITZ ST,City of Pittsburgh,2813,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.4237065565,-79.9882838963,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
3506365,182377,0034P00001000000,DUNSTER AV,City of Pittsburgh,1875493,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1941-09-08,2024-07-23,40.4046334347,-80.006517402,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506366,176751,0061F00002000000,833 MAYVILLE AVE,City of Pittsburgh,17795,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1947-06-02,2024-07-23,40.4016917588,-80.0077661212,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506367,176753,0061F00196000000,0562 FERNCLIFFE AVE,City of Pittsburgh,221041,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.399948139,-80.009911072,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506368,176755,0061F00250000000,737 ELMBANK ST,City of Pittsburgh,23250,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2002-09-27,2024-07-23,40.4000474729,-80.0111932234,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506369,176763,0061G00085000000,1650 EDGEBROOK AVE,City of Pittsburgh,33113,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1947-06-02,2024-07-23,40.4003056612,-80.0071741032,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506370,176772,0061K00001000000,1738 EDGEBROOK AVE,City of Pittsburgh,29359,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.3990229472,-80.0098886438,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506371,176773,0061K00050000000,1908 EDGEBROOK AVE,City of Pittsburgh,472321,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1944-06-05,2024-07-23,40.3985906165,-80.0114464527,42003191700,Brookline,4,19,4-26,6,4,Southern,McKinley
3506372,954225,0005P00102000000,1232 SHADYCREST DR,City of Pittsburgh,3750,Vacant Land,R1A-M,Legislated Greenway,Permanent City Ownership,,2015-09-22,2024-07-23,40.425798099,-80.0266425944,42003191600,Beechview,4,20,4-28,6,5,Southern,McKinley
